Station,Region,Year,Date,AvgChla,MedianChla
BLP,San Joaquin,2021,2021-11-10,1.8505208333333334,1.84
BLP,San Joaquin,2021,2021-11-11,1.7916666666666667,1.79
BLP,San Joaquin,2021,2021-11-12,1.8145833333333334,1.7850000000000001
BLP,San Joaquin,2021,2021-11-13,1.7892708333333334,1.77
BLP,San Joaquin,2021,2021-11-14,1.7769791666666668,1.77
BLP,San Joaquin,2021,2021-11-15,1.7786458333333333,1.78
BLP,San Joaquin,2021,2021-11-16,1.7217708333333333,1.705
BLP,San Joaquin,2021,2021-11-17,1.8878125,1.685
BLP,San Joaquin,2021,2021-11-18,1.7455208333333334,1.75
BLP,San Joaquin,2021,2021-11-19,1.8484375,1.84
BLP,San Joaquin,2021,2021-11-20,1.7770833333333333,1.76
BLP,San Joaquin,2021,2021-11-21,1.7791666666666666,1.7650000000000001
BLP,San Joaquin,2021,2021-11-22,1.7686458333333333,1.755
BLP,San Joaquin,2021,2021-11-23,1.8945833333333333,1.84
BLP,San Joaquin,2021,2021-11-24,1.9632291666666666,1.8849999999999998
BLP,San Joaquin,2021,2021-11-25,1.9304166666666667,1.86
BLP,San Joaquin,2021,2021-11-26,1.9514583333333333,1.895
BLP,San Joaquin,2021,2021-11-27,1.9301041666666667,1.92
BLP,San Joaquin,2021,2021-11-28,1.94625,1.93
BLP,San Joaquin,2021,2021-11-29,1.9726041666666667,1.9649999999999999
BLP,San Joaquin,2021,2021-11-30,2.0759374999999998,2.03
BLP,San Joaquin,2021,2021-12-01,2.0853125,2.06
BLP,San Joaquin,2021,2021-12-02,2.115104166666667,2.0949999999999998
BLP,San Joaquin,2021,2021-12-03,2.1439583333333334,2.07
BLP,San Joaquin,2021,2021-12-04,2.126145833333333,2.11
BLP,San Joaquin,2021,2021-12-05,2.169375,2.14
BLP,San Joaquin,2021,2021-12-06,2.1705208333333332,2.12
BLP,San Joaquin,2021,2021-12-07,2.0971875,2.06
BLP,San Joaquin,2021,2021-12-08,2.1178125,2.115
BLP,San Joaquin,2021,2021-12-09,2.0996875,2.09
BLP,San Joaquin,2021,2021-12-10,2.1430208333333334,2.13
BLP,San Joaquin,2021,2021-12-11,2.1717708333333334,2.16
BLP,San Joaquin,2021,2021-12-12,2.1736458333333335,2.165
BLP,San Joaquin,2021,2021-12-13,2.1057291666666664,2.1
BLP,San Joaquin,2021,2021-12-14,2.096979166666667,2.1
BLP,San Joaquin,2021,2021-12-15,2.1186458333333333,2.1
BLP,San Joaquin,2021,2021-12-16,2.092604166666667,2.07
BLP,San Joaquin,2021,2021-12-17,2.0932291666666667,2.0549999999999997
BLP,San Joaquin,2021,2021-12-18,2.1534375,2.16
BLP,San Joaquin,2021,2021-12-19,2.237604166666667,2.225
BLP,San Joaquin,2021,2021-12-20,2.2360416666666665,2.2350000000000003
BLP,San Joaquin,2021,2021-12-21,2.250625,2.24
BLP,San Joaquin,2021,2021-12-22,2.2860416666666667,2.26
BLP,San Joaquin,2021,2021-12-23,2.2984375,2.27
BLP,San Joaquin,2021,2021-12-24,2.3022916666666666,2.285
BLP,San Joaquin,2021,2021-12-25,2.3194791666666665,2.32
BLP,San Joaquin,2021,2021-12-26,2.3384375,2.34
BLP,San Joaquin,2021,2021-12-27,2.435,2.44
BLP,San Joaquin,2021,2021-12-28,2.5428125,2.545
BLP,San Joaquin,2021,2021-12-29,2.7030208333333334,2.7
BLP,San Joaquin,2021,2021-12-30,2.9046875,2.84
BLP,San Joaquin,2021,2021-12-31,3.195104166666667,3.185
FAL,San Joaquin,2021,2021-04-01,3.9151041666666666,3.92
FAL,San Joaquin,2021,2021-04-02,3.8090625,3.785
FAL,San Joaquin,2021,2021-04-03,3.8753125,3.795
FAL,San Joaquin,2021,2021-04-04,3.7590625,3.75
FAL,San Joaquin,2021,2021-04-05,3.681979166666667,3.645
FAL,San Joaquin,2021,2021-04-06,3.6115625,3.55
FAL,San Joaquin,2021,2021-04-07,3.5794791666666668,3.52
FAL,San Joaquin,2021,2021-04-08,3.5775,3.5149999999999997
FAL,San Joaquin,2021,2021-04-09,3.5370833333333334,3.49
FAL,San Joaquin,2021,2021-04-10,3.4969791666666667,3.495
FAL,San Joaquin,2021,2021-04-11,3.4267708333333333,3.4050000000000002
FAL,San Joaquin,2021,2021-04-12,3.369479166666667,3.38
FAL,San Joaquin,2021,2021-04-13,3.368125,3.36
FAL,San Joaquin,2021,2021-04-14,3.3234375,3.35
FAL,San Joaquin,2021,2021-04-15,3.2944791666666666,3.285
FAL,San Joaquin,2021,2021-04-16,3.3301041666666666,3.3449999999999998
FAL,San Joaquin,2021,2021-04-17,3.3107291666666665,3.295
FAL,San Joaquin,2021,2021-04-18,3.3385416666666665,3.335
FAL,San Joaquin,2021,2021-04-19,3.4198958333333334,3.44
FAL,San Joaquin,2021,2021-04-20,2.5829166666666667,2.37
FAL,San Joaquin,2021,2021-04-21,2.0277083333333334,2
FAL,San Joaquin,2021,2021-04-22,2.085729166666667,2.075
FAL,San Joaquin,2021,2021-04-23,2.053125,2.01
FAL,San Joaquin,2021,2021-04-24,2.0059375,1.97
FAL,San Joaquin,2021,2021-04-25,1.9795833333333333,1.975
FAL,San Joaquin,2021,2021-04-26,1.8113541666666666,1.8
FAL,San Joaquin,2021,2021-04-27,1.7623958333333334,1.77
FAL,San Joaquin,2021,2021-04-28,1.7666666666666666,1.7850000000000001
FAL,San Joaquin,2021,2021-04-29,1.7286458333333334,1.75
FAL,San Joaquin,2021,2021-04-30,1.7785416666666667,1.77
FAL,San Joaquin,2021,2021-05-01,1.745,1.76
FAL,San Joaquin,2021,2021-05-02,1.7178125,1.7349999999999999
FAL,San Joaquin,2021,2021-05-03,1.6628125,1.64
FAL,San Joaquin,2021,2021-05-04,1.58,1.565
FAL,San Joaquin,2021,2021-05-05,1.5922916666666667,1.565
FAL,San Joaquin,2021,2021-05-06,1.5909375,1.58
FAL,San Joaquin,2021,2021-05-07,1.603125,1.58
FAL,San Joaquin,2021,2021-05-08,1.6471875,1.625
FAL,San Joaquin,2021,2021-05-09,1.5811458333333333,1.5750000000000002
FAL,San Joaquin,2021,2021-05-10,1.5553125,1.54
FAL,San Joaquin,2021,2021-05-11,1.5255208333333332,1.5
FAL,San Joaquin,2021,2021-05-12,1.5255208333333334,1.505
FAL,San Joaquin,2021,2021-05-13,1.7155208333333334,1.62
FAL,San Joaquin,2021,2021-05-14,1.8815625,1.67
FAL,San Joaquin,2021,2021-05-15,2.2473958333333335,1.76
FAL,San Joaquin,2021,2021-05-16,2.0966666666666667,1.86
FAL,San Joaquin,2021,2021-05-17,2.0628125,1.7650000000000001
FAL,San Joaquin,2021,2021-05-18,1.7546875,1.7149999999999999
FAL,San Joaquin,2021,2021-05-19,1.4779166666666668,1.455
FAL,San Joaquin,2021,2021-05-20,1.6463541666666666,1.68
FAL,San Joaquin,2021,2021-05-21,3.1996875,2.01
FAL,San Joaquin,2021,2021-05-22,2.3138541666666668,1.9249999999999998
FAL,San Joaquin,2021,2021-05-23,2.6502105263157896,2.38
FAL,San Joaquin,2021,2021-05-24,2.39,1.815
FAL,San Joaquin,2021,2021-05-25,2.7215625,1.99
FAL,San Joaquin,2021,2021-05-26,7.6007291666666665,2.67
FAL,San Joaquin,2021,2021-05-27,5.016947368421053,2.65
FAL,San Joaquin,2021,2021-05-28,14.480104166666667,4.18
FAL,San Joaquin,2021,2021-05-29,3.645714285714286,3.01
FAL,San Joaquin,2021,2021-05-30,5.770941176470588,2.33
FAL,San Joaquin,2021,2021-05-31,4.5096842105263155,3.01
FAL,San Joaquin,2021,2021-06-01,7.717727272727273,2.69
FAL,San Joaquin,2021,2021-06-02,5.6625,2.4
FAL,San Joaquin,2021,2021-06-03,4.3140217391304345,2.125
FAL,San Joaquin,2021,2021-06-04,4.46010989010989,2.15
FAL,San Joaquin,2021,2021-06-05,2.748105263157895,2.03
FAL,San Joaquin,2021,2021-06-06,3.467802197802198,1.98
FAL,San Joaquin,2021,2021-06-07,3.450215053763441,2.08
FAL,San Joaquin,2021,2021-06-08,2.63531914893617,2.105
FAL,San Joaquin,2021,2021-06-09,2.2452083333333333,2.06
FAL,San Joaquin,2021,2021-06-10,2.202395833333333,2.075
FAL,San Joaquin,2021,2021-06-11,1.9947916666666667,2.03
FAL,San Joaquin,2021,2021-06-12,2.038333333333333,2.05
FAL,San Joaquin,2021,2021-06-13,2.0070833333333336,2.035
FAL,San Joaquin,2021,2021-06-14,2.0017708333333335,2.04
FAL,San Joaquin,2021,2021-06-15,2.0189583333333334,2.02
FAL,San Joaquin,2021,2021-06-16,1.9632291666666666,1.98
FAL,San Joaquin,2021,2021-06-17,1.9903125,1.9849999999999999
FAL,San Joaquin,2021,2021-06-18,2.0598958333333335,1.99
FAL,San Joaquin,2021,2021-06-19,2.125625,2.13
FAL,San Joaquin,2021,2021-06-20,2.0376041666666667,2.06
FAL,San Joaquin,2021,2021-06-21,2.0138541666666665,2.03
FAL,San Joaquin,2021,2021-06-22,2.0552083333333333,2.09
FAL,San Joaquin,2021,2021-06-23,1.5834375,1.4049999999999998
FAL,San Joaquin,2021,2021-06-24,1.14625,1.15
FAL,San Joaquin,2021,2021-06-25,1.2245833333333334,1.205
FAL,San Joaquin,2021,2021-06-26,1.1825,1.1949999999999998
FAL,San Joaquin,2021,2021-06-27,1.2042708333333334,1.2149999999999999
FAL,San Joaquin,2021,2021-06-28,1.2679166666666666,1.26
FAL,San Joaquin,2021,2021-06-29,1.2897916666666667,1.3050000000000002
FAL,San Joaquin,2021,2021-06-30,1.34125,1.34
FAL,San Joaquin,2021,2021-07-01,1.2913541666666666,1.33
FAL,San Joaquin,2021,2021-07-02,1.308125,1.29
FAL,San Joaquin,2021,2021-07-03,1.2,1.21
FAL,San Joaquin,2021,2021-07-04,1.1553125,1.165
FAL,San Joaquin,2021,2021-07-05,1.174375,1.1749999999999998
FAL,San Joaquin,2021,2021-07-06,1.2069791666666667,1.22
FAL,San Joaquin,2021,2021-07-07,1.2642708333333332,1.2650000000000001
FAL,San Joaquin,2021,2021-07-08,1.21,1.205
FAL,San Joaquin,2021,2021-07-09,1.2928125,1.31
FAL,San Joaquin,2021,2021-07-10,1.3632291666666667,1.335
FAL,San Joaquin,2021,2021-07-11,1.3980208333333333,1.4249999999999998
FAL,San Joaquin,2021,2021-07-12,1.4998958333333334,1.4249999999999998
FAL,San Joaquin,2021,2021-07-13,1.50375,1.52
FAL,San Joaquin,2021,2021-07-14,1.4682291666666667,1.4849999999999999
FAL,San Joaquin,2021,2021-07-15,1.4465625,1.45
FAL,San Joaquin,2021,2021-07-16,1.4639583333333333,1.4249999999999998
FAL,San Joaquin,2021,2021-07-17,1.6886458333333334,1.59
FAL,San Joaquin,2021,2021-07-18,1.6396875,1.6150000000000002
FAL,San Joaquin,2021,2021-07-19,1.6421875,1.585
FAL,San Joaquin,2021,2021-07-20,2.1719791666666666,2.335
FAL,San Joaquin,2021,2021-07-21,2.4422916666666667,2.4
FAL,San Joaquin,2021,2021-07-22,2.600833333333333,2.5149999999999997
FAL,San Joaquin,2021,2021-07-23,2.877083333333333,2.88
FAL,San Joaquin,2021,2021-07-24,3.1366666666666667,3.14
FAL,San Joaquin,2021,2021-07-25,2.995833333333333,2.9450000000000003
FAL,San Joaquin,2021,2021-07-26,3.5883333333333334,3.505
FAL,San Joaquin,2021,2021-07-27,4.0734375,3.9450000000000003
FAL,San Joaquin,2021,2021-07-28,4.6622916666666665,4.574999999999999
FAL,San Joaquin,2021,2021-07-29,3.966875,3.955
FAL,San Joaquin,2021,2021-07-30,4.322395833333333,4.405
FAL,San Joaquin,2021,2021-07-31,4.3484375,4.41
FAL,San Joaquin,2021,2021-08-01,4.830520833333333,4.76
FAL,San Joaquin,2021,2021-08-02,4.84375,4.415
FAL,San Joaquin,2021,2021-08-03,4.028020833333334,4.085
FAL,San Joaquin,2021,2021-08-04,4.821684210526316,4.52
FAL,San Joaquin,2021,2021-08-05,4.626041666666667,4.21
FAL,San Joaquin,2021,2021-08-06,4.960416666666666,4.72
FAL,San Joaquin,2021,2021-08-07,4.7621875,4.55
FAL,San Joaquin,2021,2021-08-08,3.7929166666666667,3.8099999999999996
FAL,San Joaquin,2021,2021-08-09,5.710736842105263,4.17
FAL,San Joaquin,2021,2021-08-10,3.965263157894737,3.87
FAL,San Joaquin,2021,2021-08-11,3.9955208333333334,4.02
FAL,San Joaquin,2021,2021-08-12,6.754333333333333,4.125
FAL,San Joaquin,2021,2021-08-13,4.173125,3.895
FAL,San Joaquin,2021,2021-08-14,4.7839583333333335,4.24
FAL,San Joaquin,2021,2021-08-15,4.660416666666666,4.26
FAL,San Joaquin,2021,2021-08-16,4.238333333333333,4.19
FAL,San Joaquin,2021,2021-08-17,4.8146875,4.4350000000000005
FAL,San Joaquin,2021,2021-08-18,3.8359375,3.44
FAL,San Joaquin,2021,2021-08-19,2.5616666666666665,2.52
FAL,San Joaquin,2021,2021-08-20,2.984,2.57
FAL,San Joaquin,2021,2021-08-21,2.523125,2.315
FAL,San Joaquin,2021,2021-08-22,2.4013541666666667,2.41
FAL,San Joaquin,2021,2021-08-23,2.3016666666666667,2.27
FAL,San Joaquin,2021,2021-08-24,2.226875,2.22
FAL,San Joaquin,2021,2021-08-25,2.3086458333333333,2.125
FAL,San Joaquin,2021,2021-08-26,2.3285416666666667,2.3049999999999997
FAL,San Joaquin,2021,2021-08-27,3.0915625,2.74
FAL,San Joaquin,2021,2021-08-28,3.531458333333333,3.24
FAL,San Joaquin,2021,2021-08-29,2.8461458333333334,2.395
FAL,San Joaquin,2021,2021-08-30,2.1952083333333334,2.135
FAL,San Joaquin,2021,2021-08-31,2.3070833333333334,2.17
FAL,San Joaquin,2021,2021-09-01,2.499791666666667,2.0999999999999996
FAL,San Joaquin,2021,2021-09-02,2.4965625,2.045
FAL,San Joaquin,2021,2021-09-03,2.3557291666666664,1.88
FAL,San Joaquin,2021,2021-09-04,2.113020833333333,2.035
FAL,San Joaquin,2021,2021-09-05,2.2707291666666665,2.115
FAL,San Joaquin,2021,2021-09-06,2.1063541666666667,2.085
FAL,San Joaquin,2021,2021-09-07,2.86816091954023,2.06
FAL,San Joaquin,2021,2021-09-08,4.849871794871794,2.34
FAL,San Joaquin,2021,2021-09-09,7.97758064516129,3.165
FAL,San Joaquin,2021,2021-09-10,4.630853658536585,2.65
FAL,San Joaquin,2021,2021-09-11,2.8738947368421055,2.31
FAL,San Joaquin,2021,2021-09-12,2.405698924731183,2.25
FAL,San Joaquin,2021,2021-09-13,2.097916666666667,2.115
FAL,San Joaquin,2021,2021-09-14,2.4047916666666667,2.37
FAL,San Joaquin,2021,2021-09-15,2.1147916666666666,2.08
FAL,San Joaquin,2021,2021-09-16,2.1878125,2.1900000000000004
FAL,San Joaquin,2021,2021-09-17,2.3009375,2.27
FAL,San Joaquin,2021,2021-09-18,2.3496875,2.3
FAL,San Joaquin,2021,2021-09-19,2.5278125,2.51
FAL,San Joaquin,2021,2021-09-20,2.6239583333333334,2.525
FAL,San Joaquin,2021,2021-09-21,2.6552083333333334,2.63
FAL,San Joaquin,2021,2021-09-22,2.6178125,2.5549999999999997
FAL,San Joaquin,2021,2021-09-23,2.5534375,2.5
FAL,San Joaquin,2021,2021-09-24,2.7969791666666666,2.725
FAL,San Joaquin,2021,2021-09-25,2.4795833333333333,2.475
FAL,San Joaquin,2021,2021-09-26,2.3534375,2.41
FAL,San Joaquin,2021,2021-09-27,2.6359375,2.635
FAL,San Joaquin,2021,2021-09-28,2.8841666666666668,2.915
FAL,San Joaquin,2021,2021-09-29,2.7453125,2.77
FAL,San Joaquin,2021,2021-09-30,2.7314583333333333,2.83
FAL,San Joaquin,2021,2021-10-01,2.676875,2.6799999999999997
FAL,San Joaquin,2021,2021-10-02,3.0056249999999998,2.78
FAL,San Joaquin,2021,2021-10-03,2.525157894736842,2.52
FAL,San Joaquin,2021,2021-10-04,2.58875,2.43
FAL,San Joaquin,2021,2021-10-05,2.4627083333333335,2.47
FAL,San Joaquin,2021,2021-10-06,2.414375,2.43
FAL,San Joaquin,2021,2021-10-07,2.6690625,2.615
FAL,San Joaquin,2021,2021-10-08,2.6879166666666667,2.585
FAL,San Joaquin,2021,2021-10-09,2.9721875,2.965
FAL,San Joaquin,2021,2021-10-10,2.565,2.535
FAL,San Joaquin,2021,2021-10-11,2.5785416666666667,2.605
FAL,San Joaquin,2021,2021-10-12,2.5408333333333335,2.59
FAL,San Joaquin,2021,2021-10-13,2.425625,2.4299999999999997
FAL,San Joaquin,2021,2021-10-14,2.440625,2.475
FAL,San Joaquin,2021,2021-10-15,2.5825,2.545
FAL,San Joaquin,2021,2021-10-16,2.6498958333333333,2.54
FAL,San Joaquin,2021,2021-10-17,2.586875,2.5549999999999997
FAL,San Joaquin,2021,2021-10-18,2.557916666666667,2.55
FAL,San Joaquin,2021,2021-10-19,2.6546875,2.605
FAL,San Joaquin,2021,2021-10-20,1.9158947368421053,1.91
FAL,San Joaquin,2021,2021-10-21,1.2848958333333333,1.165
FAL,San Joaquin,2021,2021-10-22,1.1564583333333334,1.15
FAL,San Joaquin,2021,2021-10-23,1.2759375,1.205
FAL,San Joaquin,2021,2021-10-24,1.2036458333333333,1.21
FAL,San Joaquin,2021,2021-10-25,0.96875,0.98
FAL,San Joaquin,2021,2021-10-26,0.9532291666666667,0.91
FAL,San Joaquin,2021,2021-10-27,0.9892708333333333,0.97
FAL,San Joaquin,2021,2021-10-28,1.0692708333333334,1.045
FAL,San Joaquin,2021,2021-10-29,1.1884375,1.17
FAL,San Joaquin,2021,2021-10-30,1.2285416666666666,1.21
FAL,San Joaquin,2021,2021-10-31,1.1892708333333333,1.1949999999999998
FAL,San Joaquin,2021,2021-11-01,1.2805208333333333,1.2650000000000001
FAL,San Joaquin,2021,2021-11-02,1.36125,1.335
FAL,San Joaquin,2021,2021-11-03,1.3836458333333332,1.3650000000000002
FAL,San Joaquin,2021,2021-11-04,1.3675,1.37
FAL,San Joaquin,2021,2021-11-05,1.2933333333333334,1.29
FAL,San Joaquin,2021,2021-11-06,1.3652083333333334,1.35
FAL,San Joaquin,2021,2021-11-07,1.3159375,1.29
FAL,San Joaquin,2021,2021-11-08,1.2627083333333333,1.26
FAL,San Joaquin,2021,2021-11-09,1.4090624999999999,1.41
FAL,San Joaquin,2021,2021-11-10,1.3251041666666667,1.3250000000000002
FAL,San Joaquin,2021,2021-11-11,1.3035416666666666,1.275
FAL,San Joaquin,2021,2021-11-12,1.265625,1.16
FAL,San Joaquin,2021,2021-11-13,1.3417708333333334,1.275
FAL,San Joaquin,2021,2021-11-14,1.2444791666666666,1.255
FAL,San Joaquin,2021,2021-11-15,1.2607291666666667,1.2
FAL,San Joaquin,2021,2021-11-16,1.1505208333333334,1.13
FAL,San Joaquin,2021,2021-11-17,1.3569791666666666,1.3250000000000002
FAL,San Joaquin,2021,2021-11-18,1.655625,1.5
FAL,San Joaquin,2021,2021-11-19,1.8445833333333332,1.74
FAL,San Joaquin,2021,2021-11-20,1.7688541666666666,1.72
FAL,San Joaquin,2021,2021-11-21,1.6771875,1.63
FAL,San Joaquin,2021,2021-11-22,1.7204166666666667,1.665
FAL,San Joaquin,2021,2021-11-23,1.8189583333333332,1.74
FAL,San Joaquin,2021,2021-11-24,1.89625,1.9
FAL,San Joaquin,2021,2021-11-25,1.929375,1.85
FAL,San Joaquin,2021,2021-11-26,1.8177083333333333,1.835
FAL,San Joaquin,2021,2021-11-27,2.0807291666666665,1.99
FAL,San Joaquin,2021,2021-11-28,1.8388541666666667,1.8250000000000002
FAL,San Joaquin,2021,2021-11-29,1.9779166666666665,1.95
FAL,San Joaquin,2021,2021-11-30,2.0873958333333333,2.0549999999999997
FAL,San Joaquin,2021,2021-12-01,2.1704166666666667,2.09
FAL,San Joaquin,2021,2021-12-02,2.0842708333333335,2.01
FAL,San Joaquin,2021,2021-12-03,2.039270833333333,2.0199999999999996
FAL,San Joaquin,2021,2021-12-04,2.3503125,2.2
FAL,San Joaquin,2021,2021-12-05,2.0103125,2.0149999999999997
FAL,San Joaquin,2021,2021-12-06,2.0069791666666665,1.93
FAL,San Joaquin,2021,2021-12-07,1.885,1.875
FAL,San Joaquin,2021,2021-12-08,1.9030208333333334,1.89
FAL,San Joaquin,2021,2021-12-09,2.0446875,1.98
FAL,San Joaquin,2021,2021-12-10,2.168125,2.14
FAL,San Joaquin,2021,2021-12-11,2.1284375,2.11
FAL,San Joaquin,2021,2021-12-12,2.0677083333333335,2.065
FAL,San Joaquin,2021,2021-12-13,2.079375,2.09
FAL,San Joaquin,2021,2021-12-14,2.064583333333333,2.11
FAL,San Joaquin,2021,2021-12-15,2.0621875,2.035
FAL,San Joaquin,2021,2021-12-16,1.9851041666666667,1.95
FAL,San Joaquin,2021,2021-12-17,1.8270833333333334,1.8
FAL,San Joaquin,2021,2021-12-18,1.8253125,1.82
FAL,San Joaquin,2021,2021-12-19,1.7945833333333334,1.78
FAL,San Joaquin,2021,2021-12-20,1.8035416666666666,1.77
FAL,San Joaquin,2021,2021-12-21,1.8627083333333334,1.8650000000000002
FAL,San Joaquin,2021,2021-12-22,1.8703125,1.85
FAL,San Joaquin,2021,2021-12-23,1.8719791666666667,1.86
FAL,San Joaquin,2021,2021-12-24,1.8801041666666667,1.86
FAL,San Joaquin,2021,2021-12-25,1.8886458333333334,1.87
FAL,San Joaquin,2021,2021-12-26,1.9533333333333334,1.9449999999999998
FAL,San Joaquin,2021,2021-12-27,2.026666666666667,2.045
FAL,San Joaquin,2021,2021-12-28,2.17125,2.16
FAL,San Joaquin,2021,2021-12-29,2.2746875,2.2699999999999996
FAL,San Joaquin,2021,2021-12-30,2.366979166666667,2.35
FAL,San Joaquin,2021,2021-12-31,2.4001041666666665,2.4
HLT,Central Delta,2021,2021-10-08,2.0908333333333333,2.1
HLT,Central Delta,2021,2021-10-09,2.109375,2.14
HLT,Central Delta,2021,2021-10-10,2.134375,2.165
HLT,Central Delta,2021,2021-10-11,2.149166666666667,2.165
HLT,Central Delta,2021,2021-10-12,2.2121875,2.225
HLT,Central Delta,2021,2021-10-13,2.5420833333333333,2.215
HLT,Central Delta,2021,2021-10-14,2.3433333333333333,2.2649999999999997
HLT,Central Delta,2021,2021-10-15,2.4605208333333333,2.385
HLT,Central Delta,2021,2021-10-16,2.576875,2.5149999999999997
HLT,Central Delta,2021,2021-10-17,2.8020833333333335,2.59
HLT,Central Delta,2021,2021-10-18,2.8367708333333335,2.795
HLT,Central Delta,2021,2021-10-19,2.988020833333333,3.01
HLT,Central Delta,2021,2021-10-20,2.8734375,2.8200000000000003
HLT,Central Delta,2021,2021-10-21,2.6721875,2.5700000000000003
HLT,Central Delta,2021,2021-10-22,2.3911458333333333,2.395
HLT,Central Delta,2021,2021-10-23,2.2929166666666667,2.325
HLT,Central Delta,2021,2021-10-24,1.9967708333333334,1.955
HLT,Central Delta,2021,2021-10-25,1.9178125,1.97
HLT,Central Delta,2021,2021-10-26,2.0547916666666666,2.05
HLT,Central Delta,2021,2021-10-27,2.1814583333333335,2.13
HLT,Central Delta,2021,2021-10-28,2.2951041666666665,2.24
HLT,Central Delta,2021,2021-10-29,2.24,2.21
HLT,Central Delta,2021,2021-10-30,2.2192708333333333,2.175
HLT,Central Delta,2021,2021-10-31,2.1451041666666666,2.1
HLT,Central Delta,2021,2021-11-01,2.1153125,2.125
HLT,Central Delta,2021,2021-11-02,2.1028125,2.1
HLT,Central Delta,2021,2021-11-03,2.475416666666667,2.63
HLT,Central Delta,2021,2021-11-04,2.7661458333333333,2.755
HLT,Central Delta,2021,2021-11-05,2.9263157894736844,2.82
HLT,Central Delta,2021,2021-11-06,3.276666666666667,2.82
HLT,Central Delta,2021,2021-11-07,3.0858333333333334,2.885
HLT,Central Delta,2021,2021-11-08,3.955157894736842,2.97
HLT,Central Delta,2021,2021-11-09,3.1298924731182796,2.85
HLT,Central Delta,2021,2021-11-10,2.8866666666666667,2.83
HLT,Central Delta,2021,2021-11-11,2.81125,2.81
HLT,Central Delta,2021,2021-11-12,2.928958333333333,2.8
HLT,Central Delta,2021,2021-11-13,2.830208333333333,2.78
HLT,Central Delta,2021,2021-11-14,2.736875,2.71
HLT,Central Delta,2021,2021-11-15,2.611875,2.62
HLT,Central Delta,2021,2021-11-16,2.560208333333333,2.55
HLT,Central Delta,2021,2021-11-17,2.5208333333333335,2.52
HLT,Central Delta,2021,2021-11-18,2.5451041666666665,2.54
HLT,Central Delta,2021,2021-11-19,2.5386458333333333,2.53
HLT,Central Delta,2021,2021-11-20,2.545729166666667,2.53
HLT,Central Delta,2021,2021-11-21,2.6145833333333335,2.58
HLT,Central Delta,2021,2021-11-22,2.6002083333333332,2.59
HLT,Central Delta,2021,2021-11-23,2.6636458333333333,2.65
HLT,Central Delta,2021,2021-11-24,2.7553125,2.7
HLT,Central Delta,2021,2021-11-25,2.7717708333333335,2.76
HLT,Central Delta,2021,2021-11-26,2.8183333333333334,2.78
HLT,Central Delta,2021,2021-11-27,2.8075,2.79
HLT,Central Delta,2021,2021-11-28,2.86125,2.785
HLT,Central Delta,2021,2021-11-29,3.0642105263157893,2.83
HLT,Central Delta,2021,2021-11-30,2.9636458333333335,2.9050000000000002
HLT,Central Delta,2021,2021-12-01,3.0557291666666666,3.02
HLT,Central Delta,2021,2021-12-02,3.1597916666666666,3.105
HLT,Central Delta,2021,2021-12-03,3.3440625,3.22
HLT,Central Delta,2021,2021-12-04,4.055894736842105,3.29
HLT,Central Delta,2021,2021-12-05,3.5705208333333336,3.415
HLT,Central Delta,2021,2021-12-06,3.4784375,3.415
HLT,Central Delta,2021,2021-12-07,3.4478125,3.395
HLT,Central Delta,2021,2021-12-08,2.4538541666666664,1.795
HLT,Central Delta,2021,2021-12-09,1.6339583333333334,1.6150000000000002
HLT,Central Delta,2021,2021-12-10,1.7119791666666666,1.67
HLT,Central Delta,2021,2021-12-11,1.7392708333333333,1.685
HLT,Central Delta,2021,2021-12-12,1.7179166666666668,1.71
HLT,Central Delta,2021,2021-12-13,1.8130208333333333,1.7
HLT,Central Delta,2021,2021-12-14,1.5970833333333334,1.59
HLT,Central Delta,2021,2021-12-15,1.5505208333333333,1.51
HLT,Central Delta,2021,2021-12-16,1.5569791666666666,1.49
HLT,Central Delta,2021,2021-12-17,1.4723958333333333,1.44
HLT,Central Delta,2021,2021-12-18,1.4313541666666667,1.415
HLT,Central Delta,2021,2021-12-19,1.4067708333333333,1.39
HLT,Central Delta,2021,2021-12-20,1.4273958333333334,1.39
HLT,Central Delta,2021,2021-12-21,1.428125,1.42
HLT,Central Delta,2021,2021-12-22,1.6994736842105262,1.43
HLT,Central Delta,2021,2021-12-23,1.8846067415730337,1.47
HLT,Central Delta,2021,2021-12-24,1.5385416666666667,1.49
HLT,Central Delta,2021,2021-12-25,1.5546875,1.525
HLT,Central Delta,2021,2021-12-26,1.5309375,1.52
HLT,Central Delta,2021,2021-12-27,1.5716666666666668,1.56
HLT,Central Delta,2021,2021-12-28,1.6239583333333334,1.6
HLT,Central Delta,2021,2021-12-29,1.7698958333333332,1.67
HLT,Central Delta,2021,2021-12-30,1.7622916666666666,1.74
HLT,Central Delta,2021,2021-12-31,1.9158333333333333,1.815
OSJ,San Joaquin,2021,2021-08-19,2.0772916666666665,2.06
OSJ,San Joaquin,2021,2021-08-20,1.9988541666666666,2.01
OSJ,San Joaquin,2021,2021-08-21,1.98,1.975
OSJ,San Joaquin,2021,2021-08-22,1.9647916666666667,1.9849999999999999
OSJ,San Joaquin,2021,2021-08-23,1.8358333333333332,1.8650000000000002
OSJ,San Joaquin,2021,2021-08-24,1.7719791666666667,1.8
OSJ,San Joaquin,2021,2021-08-25,1.7373958333333333,1.74
OSJ,San Joaquin,2021,2021-08-26,1.6753125,1.68
