"Source","SampleID","Regions","Year","Date","Station","Analy2","CPUE"
"EMP","EMP NZ086 2017-03-07","San Joaquin",2017,2017-03-07,"NZ086","Pseudodiaptomus",7.98
"EMP","EMP NZ086 2017-03-07","San Joaquin",2017,2017-03-07,"NZ086","Sinocalanus",15.99
"EMP","EMP NZ086 2017-03-07","San Joaquin",2017,2017-03-07,"NZ086","Tortanus",0
"EMP","EMP NZ086 2017-03-07","San Joaquin",2017,2017-03-07,"NZ086",NA,19.97
"EMP","EMP NZ086 2017-04-04","San Joaquin",2017,2017-04-04,"NZ086","Acartia",0
"EMP","EMP NZ086 2017-04-04","San Joaquin",2017,2017-04-04,"NZ086","Acartiella",0
"EMP","EMP NZ086 2017-04-04","San Joaquin",2017,2017-04-04,"NZ086","Barnacle Nauplii",0
"EMP","EMP NZ086 2017-04-04","San Joaquin",2017,2017-04-04,"NZ086","Bosmina",234.24
"EMP","EMP NZ086 2017-04-04","San Joaquin",2017,2017-04-04,"NZ086","Calanoid Other",0
"EMP","EMP NZ086 2017-04-04","San Joaquin",2017,2017-04-04,"NZ086","Calanoida",0
"EMP","EMP NZ086 2017-04-04","San Joaquin",2017,2017-04-04,"NZ086","Cladocera Other",1507.28
"EMP","EMP NZ086 2017-04-04","San Joaquin",2017,2017-04-04,"NZ086","Daphnia",50.92
"EMP","EMP NZ086 2017-04-04","San Joaquin",2017,2017-04-04,"NZ086","Decapoda",0
"EMP","EMP NZ086 2017-04-04","San Joaquin",2017,2017-04-04,"NZ086","Diaphanosoma",0
"EMP","EMP NZ086 2017-04-04","San Joaquin",2017,2017-04-04,"NZ086","Diaptomus",20.36
"EMP","EMP NZ086 2017-04-04","San Joaquin",2017,2017-04-04,"NZ086","Eurytemora",40.72
"EMP","EMP NZ086 2017-04-04","San Joaquin",2017,2017-04-04,"NZ086","Harpacticoida",3.39
"EMP","EMP NZ086 2017-04-04","San Joaquin",2017,2017-04-04,"NZ086","Oithona",0
"EMP","EMP NZ086 2017-04-04","San Joaquin",2017,2017-04-04,"NZ086","Pseudodiaptomus",20.34
"EMP","EMP NZ086 2017-04-04","San Joaquin",2017,2017-04-04,"NZ086","Sinocalanus",0
"EMP","EMP NZ086 2017-04-04","San Joaquin",2017,2017-04-04,"NZ086","Tortanus",0
"EMP","EMP NZ086 2017-04-04","San Joaquin",2017,2017-04-04,"NZ086",NA,40.74
"EMP","EMP NZ086 2017-05-18","San Joaquin",2017,2017-05-18,"NZ086","Acartia",0
"EMP","EMP NZ086 2017-05-18","San Joaquin",2017,2017-05-18,"NZ086","Acartiella",0
"EMP","EMP NZ086 2017-05-18","San Joaquin",2017,2017-05-18,"NZ086","Barnacle Nauplii",0
"EMP","EMP NZ086 2017-05-18","San Joaquin",2017,2017-05-18,"NZ086","Bosmina",556.85
"EMP","EMP NZ086 2017-05-18","San Joaquin",2017,2017-05-18,"NZ086","Calanoid Other",0
"EMP","EMP NZ086 2017-05-18","San Joaquin",2017,2017-05-18,"NZ086","Calanoida",0
"EMP","EMP NZ086 2017-05-18","San Joaquin",2017,2017-05-18,"NZ086","Cladocera Other",1222.04
"EMP","EMP NZ086 2017-05-18","San Joaquin",2017,2017-05-18,"NZ086","Daphnia",197.17
"EMP","EMP NZ086 2017-05-18","San Joaquin",2017,2017-05-18,"NZ086","Decapoda",0
"EMP","EMP NZ086 2017-05-18","San Joaquin",2017,2017-05-18,"NZ086","Diaphanosoma",6.5
"EMP","EMP NZ086 2017-05-18","San Joaquin",2017,2017-05-18,"NZ086","Diaptomus",17.34
"EMP","EMP NZ086 2017-05-18","San Joaquin",2017,2017-05-18,"NZ086","Eurytemora",251.36
"EMP","EMP NZ086 2017-05-18","San Joaquin",2017,2017-05-18,"NZ086","Harpacticoida",2.17
"EMP","EMP NZ086 2017-05-18","San Joaquin",2017,2017-05-18,"NZ086","Oithona",0
"EMP","EMP NZ086 2017-05-18","San Joaquin",2017,2017-05-18,"NZ086","Pseudodiaptomus",7260.66
"EMP","EMP NZ086 2017-05-18","San Joaquin",2017,2017-05-18,"NZ086","Sinocalanus",19.5
"EMP","EMP NZ086 2017-05-18","San Joaquin",2017,2017-05-18,"NZ086","Tortanus",0
"EMP","EMP NZ086 2017-05-18","San Joaquin",2017,2017-05-18,"NZ086",NA,8.67
"EMP","EMP NZ086 2017-06-16","San Joaquin",2017,2017-06-16,"NZ086","Acartia",0
"EMP","EMP NZ086 2017-06-16","San Joaquin",2017,2017-06-16,"NZ086","Acartiella",0
"EMP","EMP NZ086 2017-06-16","San Joaquin",2017,2017-06-16,"NZ086","Barnacle Nauplii",0
"EMP","EMP NZ086 2017-06-16","San Joaquin",2017,2017-06-16,"NZ086","Bosmina",411.3
"EMP","EMP NZ086 2017-06-16","San Joaquin",2017,2017-06-16,"NZ086","Calanoid Other",0
"EMP","EMP NZ086 2017-06-16","San Joaquin",2017,2017-06-16,"NZ086","Calanoida",0
"EMP","EMP NZ086 2017-06-16","San Joaquin",2017,2017-06-16,"NZ086","Cladocera Other",764.2
"EMP","EMP NZ086 2017-06-16","San Joaquin",2017,2017-06-16,"NZ086","Daphnia",103.49
"EMP","EMP NZ086 2017-06-16","San Joaquin",2017,2017-06-16,"NZ086","Decapoda",0
"EMP","EMP NZ086 2017-06-16","San Joaquin",2017,2017-06-16,"NZ086","Diaphanosoma",26.54
"EMP","EMP NZ086 2017-06-16","San Joaquin",2017,2017-06-16,"NZ086","Diaptomus",79.6
"EMP","EMP NZ086 2017-06-16","San Joaquin",2017,2017-06-16,"NZ086","Eurytemora",10.6
"EMP","EMP NZ086 2017-06-16","San Joaquin",2017,2017-06-16,"NZ086","Harpacticoida",0
"EMP","EMP NZ086 2017-06-16","San Joaquin",2017,2017-06-16,"NZ086","Oithona",0
"EMP","EMP NZ086 2017-06-16","San Joaquin",2017,2017-06-16,"NZ086","Pseudodiaptomus",10308.96
"EMP","EMP NZ086 2017-06-16","San Joaquin",2017,2017-06-16,"NZ086","Sinocalanus",135.33
"EMP","EMP NZ086 2017-06-16","San Joaquin",2017,2017-06-16,"NZ086","Tortanus",0
"EMP","EMP NZ086 2017-06-16","San Joaquin",2017,2017-06-16,"NZ086",NA,10.61
"EMP","EMP NZ086 2017-07-17","San Joaquin",2017,2017-07-17,"NZ086","Acartia",0
"EMP","EMP NZ086 2017-07-17","San Joaquin",2017,2017-07-17,"NZ086","Acartiella",0
"EMP","EMP NZ086 2017-07-17","San Joaquin",2017,2017-07-17,"NZ086","Barnacle Nauplii",0
"EMP","EMP NZ086 2017-07-17","San Joaquin",2017,2017-07-17,"NZ086","Bosmina",1171.97
"EMP","EMP NZ086 2017-07-17","San Joaquin",2017,2017-07-17,"NZ086","Calanoid Other",0
"EMP","EMP NZ086 2017-07-17","San Joaquin",2017,2017-07-17,"NZ086","Calanoida",0
"EMP","EMP NZ086 2017-07-17","San Joaquin",2017,2017-07-17,"NZ086","Cladocera Other",1171.96
"EMP","EMP NZ086 2017-07-17","San Joaquin",2017,2017-07-17,"NZ086","Daphnia",0
"EMP","EMP NZ086 2017-07-17","San Joaquin",2017,2017-07-17,"NZ086","Decapoda",366.24
"EMP","EMP NZ086 2017-07-17","San Joaquin",2017,2017-07-17,"NZ086","Diaphanosoma",952.22
"EMP","EMP NZ086 2017-07-17","San Joaquin",2017,2017-07-17,"NZ086","Diaptomus",146.5
"EMP","EMP NZ086 2017-07-17","San Joaquin",2017,2017-07-17,"NZ086","Eurytemora",0
"EMP","EMP NZ086 2017-07-17","San Joaquin",2017,2017-07-17,"NZ086","Harpacticoida",0
"EMP","EMP NZ086 2017-07-17","San Joaquin",2017,2017-07-17,"NZ086","Oithona",0
"EMP","EMP NZ086 2017-07-17","San Joaquin",2017,2017-07-17,"NZ086","Pseudodiaptomus",38894.64
"EMP","EMP NZ086 2017-07-17","San Joaquin",2017,2017-07-17,"NZ086","Sinocalanus",1757.97
"EMP","EMP NZ086 2017-07-17","San Joaquin",2017,2017-07-17,"NZ086","Tortanus",0
"EMP","EMP NZ086 2017-07-17","San Joaquin",2017,2017-07-17,"NZ086",NA,0
"EMP","EMP NZ086 2017-08-15","San Joaquin",2017,2017-08-15,"NZ086","Acartia",0
"EMP","EMP NZ086 2017-08-15","San Joaquin",2017,2017-08-15,"NZ086","Acartiella",12.75
"EMP","EMP NZ086 2017-08-15","San Joaquin",2017,2017-08-15,"NZ086","Barnacle Nauplii",0
"EMP","EMP NZ086 2017-08-15","San Joaquin",2017,2017-08-15,"NZ086","Bosmina",165.67
"EMP","EMP NZ086 2017-08-15","San Joaquin",2017,2017-08-15,"NZ086","Calanoid Other",0
"EMP","EMP NZ086 2017-08-15","San Joaquin",2017,2017-08-15,"NZ086","Calanoida",0
"EMP","EMP NZ086 2017-08-15","San Joaquin",2017,2017-08-15,"NZ086","Cladocera Other",169.92
"EMP","EMP NZ086 2017-08-15","San Joaquin",2017,2017-08-15,"NZ086","Daphnia",4.25
"EMP","EMP NZ086 2017-08-15","San Joaquin",2017,2017-08-15,"NZ086","Decapoda",0
"EMP","EMP NZ086 2017-08-15","San Joaquin",2017,2017-08-15,"NZ086","Diaphanosoma",148.68
"EMP","EMP NZ086 2017-08-15","San Joaquin",2017,2017-08-15,"NZ086","Diaptomus",42.48
"EMP","EMP NZ086 2017-08-15","San Joaquin",2017,2017-08-15,"NZ086","Eurytemora",34
"EMP","EMP NZ086 2017-08-15","San Joaquin",2017,2017-08-15,"NZ086","Harpacticoida",4.25
"EMP","EMP NZ086 2017-08-15","San Joaquin",2017,2017-08-15,"NZ086","Oithona",0
"EMP","EMP NZ086 2017-08-15","San Joaquin",2017,2017-08-15,"NZ086","Pseudodiaptomus",40896.18
"EMP","EMP NZ086 2017-08-15","San Joaquin",2017,2017-08-15,"NZ086","Sinocalanus",433.32
"EMP","EMP NZ086 2017-08-15","San Joaquin",2017,2017-08-15,"NZ086","Tortanus",0
"EMP","EMP NZ086 2017-08-15","San Joaquin",2017,2017-08-15,"NZ086",NA,0
"EMP","EMP NZ086 2017-09-13","San Joaquin",2017,2017-09-13,"NZ086","Acartia",0
"EMP","EMP NZ086 2017-09-13","San Joaquin",2017,2017-09-13,"NZ086","Acartiella",9.27
"EMP","EMP NZ086 2017-09-13","San Joaquin",2017,2017-09-13,"NZ086","Barnacle Nauplii",0
"EMP","EMP NZ086 2017-09-13","San Joaquin",2017,2017-09-13,"NZ086","Bosmina",126.5
"EMP","EMP NZ086 2017-09-13","San Joaquin",2017,2017-09-13,"NZ086","Calanoid Other",0
"EMP","EMP NZ086 2017-09-13","San Joaquin",2017,2017-09-13,"NZ086","Calanoida",0
"EMP","EMP NZ086 2017-09-13","San Joaquin",2017,2017-09-13,"NZ086","Cladocera Other",506
"EMP","EMP NZ086 2017-09-13","San Joaquin",2017,2017-09-13,"NZ086","Daphnia",18.51
"EMP","EMP NZ086 2017-09-13","San Joaquin",2017,2017-09-13,"NZ086","Decapoda",0
"EMP","EMP NZ086 2017-09-13","San Joaquin",2017,2017-09-13,"NZ086","Diaphanosoma",518.36
"EMP","EMP NZ086 2017-09-13","San Joaquin",2017,2017-09-13,"NZ086","Diaptomus",12.34
"EMP","EMP NZ086 2017-09-13","San Joaquin",2017,2017-09-13,"NZ086","Eurytemora",24.72
"EMP","EMP NZ086 2017-09-13","San Joaquin",2017,2017-09-13,"NZ086","Harpacticoida",3.09
"EMP","EMP NZ086 2017-09-13","San Joaquin",2017,2017-09-13,"NZ086","Oithona",0
"EMP","EMP NZ086 2017-09-13","San Joaquin",2017,2017-09-13,"NZ086","Pseudodiaptomus",30805.17
"EMP","EMP NZ086 2017-09-13","San Joaquin",2017,2017-09-13,"NZ086","Sinocalanus",120.33
"EMP","EMP NZ086 2017-09-13","San Joaquin",2017,2017-09-13,"NZ086","Tortanus",0
"EMP","EMP NZ086 2017-09-13","San Joaquin",2017,2017-09-13,"NZ086",NA,0
"EMP","EMP NZ086 2017-10-11","San Joaquin",2017,2017-10-11,"NZ086","Acartia",0
"EMP","EMP NZ086 2017-10-11","San Joaquin",2017,2017-10-11,"NZ086","Acartiella",0
"EMP","EMP NZ086 2017-10-11","San Joaquin",2017,2017-10-11,"NZ086","Barnacle Nauplii",0
"EMP","EMP NZ086 2017-10-11","San Joaquin",2017,2017-10-11,"NZ086","Bosmina",29.35
"EMP","EMP NZ086 2017-10-11","San Joaquin",2017,2017-10-11,"NZ086","Calanoid Other",0
"EMP","EMP NZ086 2017-10-11","San Joaquin",2017,2017-10-11,"NZ086","Calanoida",0
"EMP","EMP NZ086 2017-10-11","San Joaquin",2017,2017-10-11,"NZ086","Cladocera Other",533.64
"EMP","EMP NZ086 2017-10-11","San Joaquin",2017,2017-10-11,"NZ086","Daphnia",2.67
"EMP","EMP NZ086 2017-10-11","San Joaquin",2017,2017-10-11,"NZ086","Decapoda",0
"EMP","EMP NZ086 2017-10-11","San Joaquin",2017,2017-10-11,"NZ086","Diaphanosoma",157.42
"EMP","EMP NZ086 2017-10-11","San Joaquin",2017,2017-10-11,"NZ086","Diaptomus",10.68
"EMP","EMP NZ086 2017-10-11","San Joaquin",2017,2017-10-11,"NZ086","Eurytemora",42.68
"EMP","EMP NZ086 2017-10-11","San Joaquin",2017,2017-10-11,"NZ086","Harpacticoida",5.34
"EMP","EMP NZ086 2017-10-11","San Joaquin",2017,2017-10-11,"NZ086","Oithona",0
"EMP","EMP NZ086 2017-10-11","San Joaquin",2017,2017-10-11,"NZ086","Pseudodiaptomus",23797.77
"EMP","EMP NZ086 2017-10-11","San Joaquin",2017,2017-10-11,"NZ086","Sinocalanus",32.04
"EMP","EMP NZ086 2017-10-11","San Joaquin",2017,2017-10-11,"NZ086","Tortanus",0
"EMP","EMP NZ086 2017-10-11","San Joaquin",2017,2017-10-11,"NZ086",NA,0
"EMP","EMP NZ086 2017-11-14","San Joaquin",2017,2017-11-14,"NZ086","Acartia",0
"EMP","EMP NZ086 2017-11-14","San Joaquin",2017,2017-11-14,"NZ086","Acartiella",0
"EMP","EMP NZ086 2017-11-14","San Joaquin",2017,2017-11-14,"NZ086","Barnacle Nauplii",0
"EMP","EMP NZ086 2017-11-14","San Joaquin",2017,2017-11-14,"NZ086","Bosmina",39.68
"EMP","EMP NZ086 2017-11-14","San Joaquin",2017,2017-11-14,"NZ086","Calanoid Other",0
"EMP","EMP NZ086 2017-11-14","San Joaquin",2017,2017-11-14,"NZ086","Calanoida",0
"EMP","EMP NZ086 2017-11-14","San Joaquin",2017,2017-11-14,"NZ086","Cladocera Other",623.6
"EMP","EMP NZ086 2017-11-14","San Joaquin",2017,2017-11-14,"NZ086","Daphnia",2.83
"EMP","EMP NZ086 2017-11-14","San Joaquin",2017,2017-11-14,"NZ086","Decapoda",0
"EMP","EMP NZ086 2017-11-14","San Joaquin",2017,2017-11-14,"NZ086","Diaphanosoma",22.68
"EMP","EMP NZ086 2017-11-14","San Joaquin",2017,2017-11-14,"NZ086","Diaptomus",0
"EMP","EMP NZ086 2017-11-14","San Joaquin",2017,2017-11-14,"NZ086","Eurytemora",566.92
"EMP","EMP NZ086 2017-11-14","San Joaquin",2017,2017-11-14,"NZ086","Harpacticoida",0
"EMP","EMP NZ086 2017-11-14","San Joaquin",2017,2017-11-14,"NZ086","Oithona",0
"EMP","EMP NZ086 2017-11-14","San Joaquin",2017,2017-11-14,"NZ086","Pseudodiaptomus",11326.89
"EMP","EMP NZ086 2017-11-14","San Joaquin",2017,2017-11-14,"NZ086","Sinocalanus",34.02
"EMP","EMP NZ086 2017-11-14","San Joaquin",2017,2017-11-14,"NZ086","Tortanus",0
"EMP","EMP NZ086 2017-11-14","San Joaquin",2017,2017-11-14,"NZ086",NA,2.83
"EMP","EMP NZ086 2017-12-12","San Joaquin",2017,2017-12-12,"NZ086","Acartia",0
"EMP","EMP NZ086 2017-12-12","San Joaquin",2017,2017-12-12,"NZ086","Acartiella",38.22
"EMP","EMP NZ086 2017-12-12","San Joaquin",2017,2017-12-12,"NZ086","Barnacle Nauplii",0
"EMP","EMP NZ086 2017-12-12","San Joaquin",2017,2017-12-12,"NZ086","Bosmina",24.57
"EMP","EMP NZ086 2017-12-12","San Joaquin",2017,2017-12-12,"NZ086","Calanoid Other",0
"EMP","EMP NZ086 2017-12-12","San Joaquin",2017,2017-12-12,"NZ086","Calanoida",0
"EMP","EMP NZ086 2017-12-12","San Joaquin",2017,2017-12-12,"NZ086","Cladocera Other",174.72
"EMP","EMP NZ086 2017-12-12","San Joaquin",2017,2017-12-12,"NZ086","Daphnia",5.46
"EMP","EMP NZ086 2017-12-12","San Joaquin",2017,2017-12-12,"NZ086","Decapoda",0
"EMP","EMP NZ086 2017-12-12","San Joaquin",2017,2017-12-12,"NZ086","Diaphanosoma",0
"EMP","EMP NZ086 2017-12-12","San Joaquin",2017,2017-12-12,"NZ086","Diaptomus",10.92
"EMP","EMP NZ086 2017-12-12","San Joaquin",2017,2017-12-12,"NZ086","Eurytemora",120.12
"EMP","EMP NZ086 2017-12-12","San Joaquin",2017,2017-12-12,"NZ086","Harpacticoida",2.73
"EMP","EMP NZ086 2017-12-12","San Joaquin",2017,2017-12-12,"NZ086","Oithona",0
"EMP","EMP NZ086 2017-12-12","San Joaquin",2017,2017-12-12,"NZ086","Pseudodiaptomus",2154.06
"EMP","EMP NZ086 2017-12-12","San Joaquin",2017,2017-12-12,"NZ086","Sinocalanus",0
"EMP","EMP NZ086 2017-12-12","San Joaquin",2017,2017-12-12,"NZ086","Tortanus",0
"EMP","EMP NZ086 2017-12-12","San Joaquin",2017,2017-12-12,"NZ086",NA,2.73
"EMP","EMP NZ086 2018-01-09","San Joaquin",2018,2018-01-09,"NZ086","Acartia",0
"EMP","EMP NZ086 2018-01-09","San Joaquin",2018,2018-01-09,"NZ086","Acartiella",18.62
"EMP","EMP NZ086 2018-01-09","San Joaquin",2018,2018-01-09,"NZ086","Barnacle Nauplii",0
"EMP","EMP NZ086 2018-01-09","San Joaquin",2018,2018-01-09,"NZ086","Bosmina",27.93
"EMP","EMP NZ086 2018-01-09","San Joaquin",2018,2018-01-09,"NZ086","Calanoid Other",27.9
"EMP","EMP NZ086 2018-01-09","San Joaquin",2018,2018-01-09,"NZ086","Calanoida",4.65
"EMP","EMP NZ086 2018-01-09","San Joaquin",2018,2018-01-09,"NZ086","Cladocera Other",55.84
"EMP","EMP NZ086 2018-01-09","San Joaquin",2018,2018-01-09,"NZ086","Daphnia",6.98
"EMP","EMP NZ086 2018-01-09","San Joaquin",2018,2018-01-09,"NZ086","Decapoda",0
"EMP","EMP NZ086 2018-01-09","San Joaquin",2018,2018-01-09,"NZ086","Diaphanosoma",0
"EMP","EMP NZ086 2018-01-09","San Joaquin",2018,2018-01-09,"NZ086","Diaptomus",4.66
"EMP","EMP NZ086 2018-01-09","San Joaquin",2018,2018-01-09,"NZ086","Eurytemora",214.08
"EMP","EMP NZ086 2018-01-09","San Joaquin",2018,2018-01-09,"NZ086","Harpacticoida",2.33
"EMP","EMP NZ086 2018-01-09","San Joaquin",2018,2018-01-09,"NZ086","Oithona",0
"EMP","EMP NZ086 2018-01-09","San Joaquin",2018,2018-01-09,"NZ086","Pseudodiaptomus",404.91
"EMP","EMP NZ086 2018-01-09","San Joaquin",2018,2018-01-09,"NZ086","Sinocalanus",0
"EMP","EMP NZ086 2018-01-09","San Joaquin",2018,2018-01-09,"NZ086","Tortanus",0
"EMP","EMP NZ086 2018-01-09","San Joaquin",2018,2018-01-09,"NZ086",NA,0
"EMP","EMP NZ086 2018-02-07","San Joaquin",2018,2018-02-07,"NZ086","Acartia",0
"EMP","EMP NZ086 2018-02-07","San Joaquin",2018,2018-02-07,"NZ086","Acartiella",0
"EMP","EMP NZ086 2018-02-07","San Joaquin",2018,2018-02-07,"NZ086","Barnacle Nauplii",0
"EMP","EMP NZ086 2018-02-07","San Joaquin",2018,2018-02-07,"NZ086","Bosmina",23.26
"EMP","EMP NZ086 2018-02-07","San Joaquin",2018,2018-02-07,"NZ086","Calanoid Other",0
"EMP","EMP NZ086 2018-02-07","San Joaquin",2018,2018-02-07,"NZ086","Calanoida",0
"EMP","EMP NZ086 2018-02-07","San Joaquin",2018,2018-02-07,"NZ086","Cladocera Other",244.2
"EMP","EMP NZ086 2018-02-07","San Joaquin",2018,2018-02-07,"NZ086","Daphnia",110.47
"EMP","EMP NZ086 2018-02-07","San Joaquin",2018,2018-02-07,"NZ086","Decapoda",0
"EMP","EMP NZ086 2018-02-07","San Joaquin",2018,2018-02-07,"NZ086","Diaphanosoma",0
"EMP","EMP NZ086 2018-02-07","San Joaquin",2018,2018-02-07,"NZ086","Diaptomus",0
"EMP","EMP NZ086 2018-02-07","San Joaquin",2018,2018-02-07,"NZ086","Eurytemora",511.64
"EMP","EMP NZ086 2018-02-07","San Joaquin",2018,2018-02-07,"NZ086","Harpacticoida",2.91
"EMP","EMP NZ086 2018-02-07","San Joaquin",2018,2018-02-07,"NZ086","Oithona",0
"EMP","EMP NZ086 2018-02-07","San Joaquin",2018,2018-02-07,"NZ086","Pseudodiaptomus",279.09
"EMP","EMP NZ086 2018-02-07","San Joaquin",2018,2018-02-07,"NZ086","Sinocalanus",0
"EMP","EMP NZ086 2018-02-07","San Joaquin",2018,2018-02-07,"NZ086","Tortanus",0
"EMP","EMP NZ086 2018-02-07","San Joaquin",2018,2018-02-07,"NZ086",NA,23.26
"EMP","EMP NZ086 2018-03-13","San Joaquin",2018,2018-03-13,"NZ086","Acartia",0
"EMP","EMP NZ086 2018-03-13","San Joaquin",2018,2018-03-13,"NZ086","Acartiella",0
"EMP","EMP NZ086 2018-03-13","San Joaquin",2018,2018-03-13,"NZ086","Barnacle Nauplii",0
"EMP","EMP NZ086 2018-03-13","San Joaquin",2018,2018-03-13,"NZ086","Bosmina",56.67
"EMP","EMP NZ086 2018-03-13","San Joaquin",2018,2018-03-13,"NZ086","Calanoid Other",0
"EMP","EMP NZ086 2018-03-13","San Joaquin",2018,2018-03-13,"NZ086","Calanoida",0
"EMP","EMP NZ086 2018-03-13","San Joaquin",2018,2018-03-13,"NZ086","Cladocera Other",106.68
"EMP","EMP NZ086 2018-03-13","San Joaquin",2018,2018-03-13,"NZ086","Daphnia",23.33
"EMP","EMP NZ086 2018-03-13","San Joaquin",2018,2018-03-13,"NZ086","Decapoda",0
"EMP","EMP NZ086 2018-03-13","San Joaquin",2018,2018-03-13,"NZ086","Diaphanosoma",3.33
"EMP","EMP NZ086 2018-03-13","San Joaquin",2018,2018-03-13,"NZ086","Diaptomus",13.32
"EMP","EMP NZ086 2018-03-13","San Joaquin",2018,2018-03-13,"NZ086","Eurytemora",2053.4
"EMP","EMP NZ086 2018-03-13","San Joaquin",2018,2018-03-13,"NZ086","Harpacticoida",0
"EMP","EMP NZ086 2018-03-13","San Joaquin",2018,2018-03-13,"NZ086","Oithona",0
"EMP","EMP NZ086 2018-03-13","San Joaquin",2018,2018-03-13,"NZ086","Pseudodiaptomus",169.98
"EMP","EMP NZ086 2018-03-13","San Joaquin",2018,2018-03-13,"NZ086","Sinocalanus",9.99
"EMP","EMP NZ086 2018-03-13","San Joaquin",2018,2018-03-13,"NZ086","Tortanus",0
"EMP","EMP NZ086 2018-03-13","San Joaquin",2018,2018-03-13,"NZ086",NA,3.33
"EMP","EMP NZ086 2018-04-10","San Joaquin",2018,2018-04-10,"NZ086","Acartia",0
"EMP","EMP NZ086 2018-04-10","San Joaquin",2018,2018-04-10,"NZ086","Acartiella",0
"EMP","EMP NZ086 2018-04-10","San Joaquin",2018,2018-04-10,"NZ086","Barnacle Nauplii",0
"EMP","EMP NZ086 2018-04-10","San Joaquin",2018,2018-04-10,"NZ086","Bosmina",643.64
"EMP","EMP NZ086 2018-04-10","San Joaquin",2018,2018-04-10,"NZ086","Calanoid Other",0
"EMP","EMP NZ086 2018-04-10","San Joaquin",2018,2018-04-10,"NZ086","Calanoida",0
"EMP","EMP NZ086 2018-04-10","San Joaquin",2018,2018-04-10,"NZ086","Cladocera Other",671.96
"EMP","EMP NZ086 2018-04-10","San Joaquin",2018,2018-04-10,"NZ086","Daphnia",119.42
"EMP","EMP NZ086 2018-04-10","San Joaquin",2018,2018-04-10,"NZ086","Decapoda",0
"EMP","EMP NZ086 2018-04-10","San Joaquin",2018,2018-04-10,"NZ086","Diaphanosoma",0
"EMP","EMP NZ086 2018-04-10","San Joaquin",2018,2018-04-10,"NZ086","Diaptomus",137.64
"EMP","EMP NZ086 2018-04-10","San Joaquin",2018,2018-04-10,"NZ086","Eurytemora",437.2
"EMP","EMP NZ086 2018-04-10","San Joaquin",2018,2018-04-10,"NZ086","Harpacticoida",4.05
"EMP","EMP NZ086 2018-04-10","San Joaquin",2018,2018-04-10,"NZ086","Oithona",0
"EMP","EMP NZ086 2018-04-10","San Joaquin",2018,2018-04-10,"NZ086","Pseudodiaptomus",84.99
"EMP","EMP NZ086 2018-04-10","San Joaquin",2018,2018-04-10,"NZ086","Sinocalanus",12.12
"EMP","EMP NZ086 2018-04-10","San Joaquin",2018,2018-04-10,"NZ086","Tortanus",0
"EMP","EMP NZ086 2018-04-10","San Joaquin",2018,2018-04-10,"NZ086",NA,6.07
"EMP","EMP NZ086 2018-05-09","San Joaquin",2018,2018-05-09,"NZ086","Acartia",0
"EMP","EMP NZ086 2018-05-09","San Joaquin",2018,2018-05-09,"NZ086","Acartiella",0
"EMP","EMP NZ086 2018-05-09","San Joaquin",2018,2018-05-09,"NZ086","Barnacle Nauplii",0
"EMP","EMP NZ086 2018-05-09","San Joaquin",2018,2018-05-09,"NZ086","Bosmina",158.05
"EMP","EMP NZ086 2018-05-09","San Joaquin",2018,2018-05-09,"NZ086","Calanoid Other",0
"EMP","EMP NZ086 2018-05-09","San Joaquin",2018,2018-05-09,"NZ086","Calanoida",0
"EMP","EMP NZ086 2018-05-09","San Joaquin",2018,2018-05-09,"NZ086","Cladocera Other",552.16
"EMP","EMP NZ086 2018-05-09","San Joaquin",2018,2018-05-09,"NZ086","Daphnia",40.01
"EMP","EMP NZ086 2018-05-09","San Joaquin",2018,2018-05-09,"NZ086","Decapoda",0
"EMP","EMP NZ086 2018-05-09","San Joaquin",2018,2018-05-09,"NZ086","Diaphanosoma",0
"EMP","EMP NZ086 2018-05-09","San Joaquin",2018,2018-05-09,"NZ086","Diaptomus",8
"EMP","EMP NZ086 2018-05-09","San Joaquin",2018,2018-05-09,"NZ086","Eurytemora",7922.4
"EMP","EMP NZ086 2018-05-09","San Joaquin",2018,2018-05-09,"NZ086","Harpacticoida",6
"EMP","EMP NZ086 2018-05-09","San Joaquin",2018,2018-05-09,"NZ086","Oithona",0
"EMP","EMP NZ086 2018-05-09","San Joaquin",2018,2018-05-09,"NZ086","Pseudodiaptomus",6764.04
"EMP","EMP NZ086 2018-05-09","San Joaquin",2018,2018-05-09,"NZ086","Sinocalanus",168.06
"EMP","EMP NZ086 2018-05-09","San Joaquin",2018,2018-05-09,"NZ086","Tortanus",0
"EMP","EMP NZ086 2018-05-09","San Joaquin",2018,2018-05-09,"NZ086",NA,2
"EMP","EMP NZ086 2018-06-07","San Joaquin",2018,2018-06-07,"NZ086","Acartia",0
"EMP","EMP NZ086 2018-06-07","San Joaquin",2018,2018-06-07,"NZ086","Acartiella",0
"EMP","EMP NZ086 2018-06-07","San Joaquin",2018,2018-06-07,"NZ086","Barnacle Nauplii",0
"EMP","EMP NZ086 2018-06-07","San Joaquin",2018,2018-06-07,"NZ086","Bosmina",326.69
"EMP","EMP NZ086 2018-06-07","San Joaquin",2018,2018-06-07,"NZ086","Calanoid Other",0
"EMP","EMP NZ086 2018-06-07","San Joaquin",2018,2018-06-07,"NZ086","Calanoida",0
"EMP","EMP NZ086 2018-06-07","San Joaquin",2018,2018-06-07,"NZ086","Cladocera Other",9529.72
